wp_site_url,wp_tagline,wp_site_title,site_type,openshift_env,category,theme,theme_faculty,status,installs_locked,updates_automatic,langs,unit_name,unit_id,comment,ventilation,,,,,,,,,,
https://lara-next.epfl.ch,Lab for automated reasoning and analysis LARA,EPFL,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,LARA,11739,INC0249019,,,,,,,,,,,
https://is-academia.epfl.ch,IS-Academia,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",SI-GIF,13386,Migrated from WPQA to WP 2018-09-27,,,,,,,,,,,
https://postal-innovation.epfl.ch,Postal Innovation Platform,PIP,wordpress,subdomains,GeneralPublic,epfl-blank,,yes,yes,yes,en,MIR,12065,Migrated from WPQA to WP 2018-09-27,,,,,,,,,,,
https://asn.epfl.ch,Group Picasso,GR-PI,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,"en,fr",GR-PI,12392,Migrated from Jahia to WP 2018-09-27,,,,,,,,,,,
https://ctmc.epfl.ch,Chair of Condensed Matter Theory,CTMC,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,CTMC,10870,Migrated from WPQA to WP 2018-09-27,,,,,,,,,,,
https://gscp.epfl.ch,Group of Chemical and Physical Safety,GSCP,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,GSCP,10177,Migrated from WPQA to WP 2018-09-27,,,,,,,,,,,
https://lsis.epfl.ch,Life Sciences Information Systems,LSIS,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,SV-IT,10452,Migrated from Jahia to WP 2018-09-27,,,,,,,,,,,
https://csft.epfl.ch,Chair of Statistical Field Theory,CSFT,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,CSFT,12950,Migrated from Jahia to WP 2018-09-27,,,,,,,,,,,
https://phosl.epfl.ch,Photonic Systems Laboratory,PHOSL,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,PHOSL,12394,Migrated from Jahia to WP 2018-09-27,,,,,,,,,,,
https://polydoc.epfl.ch,PhD Students' Association,PolyDoc,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,en,POLYDOC,13547,Migrated from Jahia to WP 2018-09-27,,,,,,,,,,,
https://risk-protraining.epfl.ch,Risk - Professional Training,FSB,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,fr,GSCP,10177,Migrated from Jahia to WP 2018-09-27,,,,,,,,,,,
https://hummel-lab.epfl.ch,Merck Serono Chair in Oncology - HANAHAN LAB,CMSO,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,CMSO,12095,Migrated from WPQA to WP 2018-09-28,,,,,,,,,,,
https://lse.epfl.ch,Laboratoire de Spectroscopie Electronique,LSE,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,SCI-SB-MG,13463,Migrated from WPQA to WP 2018-09-28,,,,,,,,,,,
https://stap.epfl.ch,Chair of Applied Statistics,STAP,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,STAP,10127,Migrated from WPQA to WP 2018-09-28,,,,,,,,,,,
https://gcee.epfl.ch,Group of Catalysis for Energy and Environment,GCEE,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LCOM,9,Migrated from Jahia to WP 2018-09-28,,,,,,,,,,,
https://gpao.epfl.ch,Advanced Oxidation Processes Group,GPAO,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,GR-PUL,12575,Migrated from Jahia to WP 2018-09-28,,,,,,,,,,,
https://lcmd.epfl.ch,Laboratory for Computational Molecular Design,LCMD,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LCMD,11799,Migrated from Jahia to WP 2018-09-28,,,,,,,,,,,
https://lcom.epfl.ch,Laboratory of Organometallic and Medicinal Chemistry,LCOM,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,"en,fr",LCOM,9,Migrated from Jahia to WP 2018-09-28,,,,,,,,,,,
https://lip.epfl.ch,Laboratory of Protein Engineering,LIP,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LIP,10102,Migrated from Jahia to WP 2018-09-28,,,,,,,,,,,
https://lmtm.epfl.ch,PX Group chair - Laboratory of Thermomechanical Metallurgy,LMTM,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LMTM,12903,Migrated from Jahia to WP 2018-09-29,,,,,,,,,,,
https://lnce.epfl.ch,Laboratory of Nanochemistry for Energy,LNCE,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LNCE,13077,Migrated from Jahia to WP 2018-09-28,,,,,,,,,,,
https://lqg.epfl.ch,Fondation Sandoz Chair in Physics of Quantum Gases,LQG,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LQG,13289,Migrated from Jahia to WP 2018-09-28,,,,,,,,,,,
https://lsci.epfl.ch,Laboratory of Inorganic Synthesis and Catalysis,LSCI,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LSCI,11810,Migrated from Jahia to WP 2018-09-28,,,,,,,,,,,
https://lsu.epfl.ch,Laboratory of Ultrafast Spectroscopy,LSU,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LSU,10862,Migrated from Jahia to WP 2018-09-29,,,,,,,,,,,
https://nrg2018.epfl.ch,Challenges & Opportunities in Energy Research,NRG2018,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LNCE,13077,Migrated from Jahia to WP 2018-09-29,,,,,,,,,,,
https://dedis.epfl.ch,Decentralized and Distributed Systems,DEDIS,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,DEDIS,13061,Migrated from WPQA to WP 2018-10-01,,,,,,,,,,,
https://las.epfl.ch,GAZNAT chair for advanced separations,LAS,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LAS,13088,Migrated from WPQA to WP 2018-10-01,,,,,,,,,,,
https://lnb.epfl.ch,Laboratory of Nanobiotechnology,lnb,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LNB,12909,Migrated from WPQA to WP 2018-10-01,,,,,,,,,,,
https://gdp.epfl.ch,Group for Photochemical Dynamics,GDP,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,GR-MO,11269,Migrated from WPQA to WP 2018-10-01,,,,,,,,,,,
https://lcbim.epfl.ch,Laboratory of Bioorganic Chemistry and Molecular Imaging,LCBIM,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LCBIM,12499,Migrated from WPQA to WP 2018-10-01,,,,,,,,,,,
https://sois.epfl.ch,Spin Orbit Interaction Spectroscopy,SOIS,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,GR-DIL,12770,Migrated from WPQA to WP 2018-10-01,,,,,,,,,,,
https://lcsa.epfl.ch,Laboratory of Asymmetric Catalysis and Synthesis,LCSA,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LCSA,12340,Migrated from WPQA to WP 2018-10-01,,,,,,,,,,,
https://lcbm.epfl.ch,Laboratory of Biophysical Chemistry of Macromolecules,LCBM,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LCBM,12613,Migrated from WPQA to WP 2018-10-01,,,,,,,,,,,
https://lacus.epfl.ch,Lausanne Centre for Ultrafast Science,LACUS,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LACUS,13339,Migrated from WPQA to WP 2018-10-01,,,,,,,,,,,
https://lemr.epfl.ch,Laboratory of Experimental Rock Mechanics,LEMR,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,LEMR,13063,Migrated from Jahia to WP 2018-10-01,,,,,,,,,,,
https://journeedesclasses.epfl.ch,Journée des classes,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,fr,SPS,13022,Migrated from Jahia to WP 2018-10-01,,,,,,,,,,,
https://ntti2017.epfl.ch,New Trends in Topological Insulators 2017,ntti2017,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,C3MP,12491,Migrated from WPQA to WP 2018-10-02,,,,,,,,,,,
https://limno.epfl.ch,Molecular engineering of optoelectronic nanomaterials Lab,LIMNO,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LIMNO,12534,Migrated from WPQA to WP 2018-10-02,,,,,,,,,,,
https://www.epfl.ch/campus/art-culture,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",CDH-ARTLAB,13542,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/about/working,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,Emploi,epfl-master,,yes,yes,yes,"en,fr",DRH,10774,Site de pré-prod Charte 2018,,,,,,,,,,,
https://epsl.epfl.ch,Earth and Planetary Science Laboratory,EPSL,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,EPSL,12330,Migrated from Jahia to WP 2018-10-02,,,,,,,,,,,
https://help-gaspar.epfl.ch,Gaspar - authentication - Online help,Gaspar,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",SI-GOUV-GE,13027,Migrated from Jahia to WP 2018-10-02,,,,,,,,,,,
https://elab.epfl.ch,Electronics Laboratory,ELAB,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,GR-KA,11978,Migrated from Jahia to WP 2018-10-03,,,,,,,,,,,
https://lcbc.epfl.ch,Laboratory of Computational Chemistry and Biochemistry,LCBC,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LCBC,2,Migrated from WPQA to WP 2018-10-03,,,,,,,,,,,
https://lcs.epfl.ch,Laboratory of Supramolecular Chemistry,LCS,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LCS,10109,Migrated from WPQA to WP 2018-10-03,,,,,,,,,,,
https://cclab.epfl.ch,Composite Construction Laboratory,CCLAB,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,CCLAB,10234,Migrated from WPQA to WP 2018-10-04,,,,,,,,,,,
https://lscb.epfl.ch,Laboratory of Stem Cell Bioengineering,LSCB,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPLUT,11736,Migrated from WPQA to WP 2018-10-04,,,,,,,,,,,
https://dynnet.epfl.ch,Dynamical networks,Dyn net,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,PH-IC,11900,Migrated from Jahia to WP 2018-10-03,,,,,,,,,,,
https://octanis.epfl.ch,Octanis,OCT,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,fr",OCTANIS,13357,Migrated from Jahia to WP 2018-10-04,,,,,,,,,,,
https://dcg.epfl.ch,Chair of Combinatorial Geometry,DCG,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,DCG,11887,Migrated from Jahia to WP 2018-10-04,,,,,,,,,,,
https://lcsb.epfl.ch,Laboratory of Computational Systems Biotechnology,LCSB,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LCSB,11422,Migrated from WPQA to WP 2018-10-05,,,,,,,,,,,
https://lepa.epfl.ch,Laboratory of Physical and Analytical Electrochemistry,LEPA,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LEPA,10100,,,,,,,,,,,,
https://lapd.epfl.ch,Laboratory of Applied Photonics Devices,LAPD,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LAPD,12209,Migrated from WPQA to WP 2018-10-05,,,,,,,,,,,
https://lpi.epfl.ch,Laboratory of Photonics and Interfaces,LPI,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LPI,10101,Migrated from Jahia to WP 2018-10-05,,,,,,,,,,,
https://anchp.epfl.ch,Numerical Algorithms and High-Performance Computing,anchp,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,ANCHP,12478,Migrated from WPQA to WP 2018-10-08,,,,,,,,,,,
https://lcpt.epfl.ch,Laboratory of Theoretical Physical Chemistry,LCPT,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LCPT,11812,Migrated from WPQA to WP 2018-10-08,,,,,,,,,,,
https://lrm.epfl.ch,Laboratory of Magnetic Resonance,LRM,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LRM,12975,Migrated from WPQA to WP 2018-10-08,,,,,,,,,,,
https://lspn.epfl.ch,Laboratory of synthesis and natural products,LSPN,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LSPN,12326,Migrated from WPQA to WP 2018-10-08,,,,,,,,,,,
https://anmath.epfl.ch,Group of Mathematical Analysis,AMCV,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,MATH-GE,13393,INC0251060,,,,,,,,,,,
https://sti-dechets.epfl.ch,STI-Déchets,STI-IN,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,"en,fr",STI-IN,10283,INC0251317,,,,,,,,,,,
https://lmer.epfl.ch,Laboratory of Materials for Renewable Energy,LMER,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LMER,12968,Migrated from WPQA to WP 2018-10-08,,,,,,,,,,,
https://leb.epfl.ch,Laboratory of Experimental Biophysics,LEB,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LEB,12031,Migrated from Jahia to WP 2018-10-08,,,,,,,,,,,
https://gbf.epfl.ch,Group for Functionalized Biomaterials,gbf,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,SCI-SB-SG,13544,Migrated from WPQA to WP 2018-10-09,,,,,,,,,,,
https://gcc.epfl.ch,Group of Coordination Chemistry,gcc,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,SCI-SB-MM,12966,Migrated from WPQA to WP 2018-10-09,,,,,,,,,,,
https://gmf.epfl.ch,Group for Molecular Engineering of Functional Materials,GMF,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,SCI-SB-MN,12965,Migrated from WPQA to WP 2018-10-09,,,,,,,,,,,
https://ltpn.epfl.ch,Laboratory of Theoretical Physics of Nanosystems,LTPN,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LTPN,10570,Migrated from WPQA to WP 2018-10-09,,,,,,,,,,,
https://lsns.epfl.ch,Laboratory for Neutron & Synchrotron Spectroscopy,LSNS,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LSNS,11947,Migrated from WPQA to WP 2018-10-09,,,,,,,,,,,
https://www.epfl.ch/about,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",MEC,10007,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/campus,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",MEC,10007,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/research,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",R-DAR,11102,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/schools,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",MEC,10007,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/innovation,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",VPI,10014,Site de pré-prod Charte 2018,,,,,,,,,,,
https://nal.epfl.ch,Network Architecture Lab,-,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,NAL,12550,Migrated from Jahia to WP 2018-10-09,,,,,,,,,,,
https://accreditation.epfl.ch,Accréditation,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,fr,EXOP-GE,13052,Migrated from Jahia to WP 2018-10-09,,,,,,,,,,,
https://systems.epfl.ch,Systems Group,SG,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,NAL,12550,Migrated from Jahia to WP 2018-10-09,,,,,,,,,,,
https://developpement-durable.epfl.ch,Sustainable Campus,EPFL,wordpress,subdomains,CustomCSS,epfl-master,,yes,yes,yes,"en,fr",CAMPDU,11882,Migrated from WPQA to WP 2018-10-10,,,,,,,,,,,
https://lqm.epfl.ch,Laboratory for Quantum Magnetism,LQM,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LQM,11706,Migrated from WPQA to WP 2018-10-10,,,,,,,,,,,
https://mott-physics.epfl.ch,Mott Physics Beyond the Heisenberg Model,MPBH,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LQM,11706,Migrated from WPQA to WP 2018-10-10,,,,,,,,,,,
https://lbm.epfl.ch,Laboratory for Biomolecular Modeling,LBM,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPDALPE,11830,Migrated from Jahia to WP 2018-10-10,,,,,,,,,,,
https://achats.epfl.ch,Purchase Portal,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",DABS,10923,Migrated from Jahia to WP 2018-10-10,,,,,,,,,,,
https://lsme.epfl.ch,Electron Spectrometry and Microscopy Laboratory,LSME,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LSME,11814,Migrated from WPQA to WP 2018-10-11,,,,,,,,,,,
https://smal.epfl.ch,Soft Materials Laboratory,SMaL,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,SMAL,12820,Migrated from WPQA to WP 2018-10-11,,,,,,,,,,,
https://lpmc.epfl.ch,Laboratoire de Physique de la Matière Complexe,LPMC,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LPMC,10142,Migrated from WPQA to WP 2018-10-11,,,,,,,,,,,
https://emplus.epfl.ch,Laboratory for Experimental Museology,EMPLUS,wordpress,subdomains,GeneralPublic,epfl-master,cdh,yes,yes,yes,en,EMPLUS,13477,Migrated from Jahia to WP 2018-10-11,,,,,,,,,,,
https://www.epfl.ch/education/studies,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",E-DAF,10025,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/education/teaching,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",E-DAF,10025,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/education/admission,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",SAC,10027,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/education/educational-initiatives,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",E-DAF,10025,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/about/news-and-media,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",MEC,10007,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/about/campus,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",MEC,10007,Site de pré-prod Charte 2018,,,,,,,,,,,
https://help-my.epfl.ch,Online my.epfl.ch,HELP MY.EPFL,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",EXAPP,13033,Migrated from WPQA to WP 2018-10-12,,,,,,,,,,,
https://polar.epfl.ch,Swiss Polar Institute,SPI,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,en,SPI-GE,13270,Migrated from WPQA to WP 2018-10-12,,,,,,,,,,,
https://lpmv.epfl.ch,Laboratory of Physics of Living Matter,LPMV,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,LPMV,10868,Migrated from WPQA to WP 2018-10-15,,,,,,,,,,,
https://bsa.epfl.ch,Blockchain Student Association,BSA,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",BSA,13634,INC0251727,,,,,,,,,,,
https://irgc.epfl.ch,International Risk Governance Center,IRGC,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,en,IRGC,12704,Migrated from WPQA to WP 2018-10-16,,,,,,,,,,,
https://lmam.epfl.ch,Laboratory of Movement Analysis and Measurement,LMAM,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LMAM,10303,Migrated from WPQA to WP 2018-10-16,,,,,,,,,,,
https://llcb.epfl.ch,Laboratory of Lipid Cell Biology,LLCB,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,"en,fr",LLCB,10952,INC0252701,,,,,,,,,,,
https://iclab.epfl.ch,Integrated Circuits Laboratory,ICLAB,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,ICLAB,12701,Migrated from WPQA to WP 2018-10-16,,,,,,,,,,,
https://mxdblogs.epfl.ch,Media X Design Blogs,MXDBLOGS,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,LDM1,11268,INC0252649,,,,,,,,,,,
https://lnco.epfl.ch,LABORATORY OF COGNITIVE NEUROSCIENCE,lnco,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,LNCO,11025,Migrated from WPQA to WP 2018-10-17,,,,,,,,,,,
https://luts.epfl.ch,Urban Transport Systems Laboratory,LUTS,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,LUTS,12124,Migrated from WPQA to WP 2018-10-17,,,,,,,,,,,
https://nems.epfl.ch,Advanced NEMS group,NEMS,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,NEMS,12739,Migrated from WPQA to WP 2018-10-17,,,,,,,,,,,
https://repro.epfl.ch,Print Center,REPRO,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",DII-I,10710,Migrated from WPQA to WP 2018-10-17,,,,,,,,,,,
https://barth-lab.epfl.ch,Laboratory of Protein and Cell Engineering,upbarth,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPBARTH,13521,Migrated from Jahia to WP 2018-10-18,,,,,,,,,,,
https://dias.epfl.ch,Data-Intensive Applications and Systems Laboratory,DIAS,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,DIAS,11836,Migrated from WPQA to WP 2018-10-18,,,,,,,,,,,
https://hessbellwald-lab.epfl.ch,Laboratory for Topology and Neuroscience,UPHESS,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPHESS,13046,Migrated from Jahia to WP 2018-10-18,,,,,,,,,,,
https://enac-am.epfl.ch,Atelier maquettes,ENAC-AM,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,fr,ENAC-AM,17,Migrated from Jahia to WP 2018-10-18,,,,,,,,,,,
https://het.epfl.ch,High Energy Theory,het,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,lptp,11425,Migrated from WPQA to WP 2018-10-22,,,,,,,,,,,
https://nsbl.epfl.ch,Neurodevelopmental Systems Biology Lab,NSBL,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,"en,fr",GR-LAMAN,13622,INC0253241,,,,,,,,,,,
https://langues.epfl.ch,Language Centre EPFL (UNIL),CdL,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",cl,3332,Migrated from WPQA to WP 2018-10-22,,,,,,,,,,,
https://prix-etudiants.epfl.ch,Prizes for students,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",sac,10027,Migrated from WPQA to WP 2018-10-22,,,,,,,,,,,
https://instantlab.epfl.ch,Patek Philippe Chair,Instant-Lab,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,instant-lab,12651,Migrated from Jahia to WP 2018-10-23,,,,,,,,,,,
https://lne.ch,Medtronic Chair in Neuroengineering,LNE,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lne,13047,Migrated from Jahia to WP 2018-10-23,,,,,,,,,,,
https://spc.epfl.ch,Swiss Plasma Center,SPC,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,"en,fr",spc,10194,Migrated from Jahia to WP 2018-10-24,,,,,,,,,,,
https://ic-it.epfl.ch,Service Informatique IC-IT,-,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,fr,ic-it,10394,Migrated from WPQA to WP 2018-10-24,,,,,,,,,,,
https://iig.epfl.ch,Immersive Interaction Group,iig,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,sci-ic-rb,12345,Migrated from WPQA to WP 2018-10-24,,,,,,,,,,,
https://enacit2.epfl.ch,Services généraux Informatique,ENAC-IT2,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,fr,enac-it,10208,Migrated from Jahia to WP 2018-10-24,,,,,,,,,,,
https://lai.epfl.ch,Integrated Actuators Laboratory,LAI,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lai,10351,Migrated from WPQA to WP 2018-10-24,,,,,,,,,,,
https://omn2018.epfl.ch,Conference on Optical MEMS and Nanophotonics 2018,OMN2018,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,en,gr-qua,13060,Migrated from WQPA to WP 2018-10-24,,,,,,,,,,,
https://pcsl.epfl.ch,Physics of Complex Systems Laboratory,PCSL,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,pcsl,13087,Migrated from WPQA to WP 2018-10-24,,,,,,,,,,,
https://osi.epfl.ch,Open Science Initiative,OSI,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",pres,10003,INC0253821,,,,,,,,,,,
https://mag.epfl.ch,Microwave and Antenna Group,MAG,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,sci-sti-as,13307,Migrated from Jahia to WP 2018-10-25,,,,,,,,,,,
https://lbp.epfl.ch,Laboratory for fundamental BioPhotonics,LBP,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lbp,12398,Migrated from WPQA to WP 2018-10-25,,,,,,,,,,,
https://linux.epfl.ch,Linux @ epfl,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,fr,exheb,13035,Migrated from WPQA to WP 2018-10-25,,,,,,,,,,,
https://courtine-lab.epfl.ch/,Unité du Prof. Courtine / Prof. Courtine Group,UPCOURTINE,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,upcourtine,12556,Migrated from WPQA to WP 2018-10-25,,,,,,,,,,,
https://mckinney-lab.epfl.ch,Laboratory of Microbiology and Microtechnology,LMIC,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,upkin,11741,Migrated from Jahia to WP 2018-10-26,,,,,,,,,,,
